**********************************
LOGGING TIME: 20180923_151229
CLIENT IP: 192.168.56.1
USERNAME: Nikhil
OS: Windows 10
*********************Neutral database**********************************
MM, 171, 63, 1537598292493
MM, 155, 21, 15
MM, 123, 30, 6164
MM, 126, 28, 7
MM, 130, 26, 9
MM, 130, 25, 7
MM, 130, 24, 8
MM, 130, 23, 24
MM, 136, 19, 65
MM, 136, 18, 39
MM, 137, 17, 16
MM, 138, 17, 16
MC, 1, 224
MM, 142, 19, 5213
MM, 150, 30, 30
MC, 1, 2465
MC, 1, 4424
MM, 318, 2, 29286
MM, 313, 3, 6
MM, 309, 6, 8
MM, 305, 10, 16
MM, 305, 11, 8
MM, 304, 13, 8
MM, 303, 14, 8
MM, 302, 15, 8
MM, 301, 15, 8
MM, 300, 16, 88
MM, 300, 17, 360
MM, 299, 18, 8
MM, 297, 20, 8
MM, 295, 22, 8
MM, 294, 23, 8
MM, 290, 26, 8
MM, 288, 28, 8
MM, 252, 61, 49
MM, 36, 1, 144
MM, 32, 3, 7
MM, 28, 5, 9
MM, 23, 6, 8
MM, 16, 7, 8
MM, 10, 7, 8
MM, 1, 8, 8
MM, 39, 8, 15
MM, 33, 8, 8
MM, 28, 8, 8
MM, 26, 8, 8
MM, 24, 8, 9
MM, 23, 8, 7
MM, 21, 7, 16
MM, 20, 6, 8
MM, 18, 5, 9
MM, 16, 3, 7
MM, 13, 1, 8
MM, 11, 0, 8
MM, 32, 31, 265
MM, 33, 27, 95
MM, 33, 26, 8
MM, 33, 25, 16
MM, 33, 24, 17
MM, 33, 23, 15
MM, 33, 22, 8
MM, 32, 21, 17
MM, 31, 19, 8
MM, 31, 18, 24
MM, 30, 18, 7
MM, 30, 17, 24
MM, 30, 16, 17
MC, 1, 160
MM, 30, 17, 55
MM, 32, 17, 16
MM, 35, 17, 8
MM, 37, 17, 8
MM, 41, 16, 8
MM, 2, 14, 24
MM, 5, 14, 9
MM, 8, 14, 7
MM, 9, 14, 9
MM, 10, 14, 8
MM, 12, 13, 8
MM, 18, 13, 51
MM, 19, 13, 16
MM, 20, 13, 8
MM, 21, 13, 89
MM, 22, 14, 8
MM, 24, 14, 7
MM, 25, 14, 65
MM, 26, 14, 16
MM, 29, 16, 159
MM, 32, 20, 8
MM, 27, 3, 72
MM, 37, 12, 8
MM, 3, 25, 16
MM, 11, 31, 8
MM, 26, 1, 16
MM, 34, 7, 8
MM, 40, 11, 9
MM, 2, 17, 23
MM, 5, 18, 8
MM, 7, 18, 8
MM, 7, 19, 8
MM, 9, 20, 8
MM, 12, 21, 9
MM, 14, 23, 7
MM, 18, 25, 8
MM, 22, 27, 8
MM, 25, 28, 9
MM, 41, 31, 367
MM, 41, 30, 16
MM, 41, 29, 17
MC, 1, 176
MM, 40, 29, 64
MM, 39, 29, 7
MM, 38, 29, 8
MM, 14, 29, 49
MM, 4, 29, 7
MM, 38, 29, 16
MM, 33, 29, 8
MM, 26, 29, 8
MM, 20, 30, 8
MM, 15, 31, 8
MM, 218, 0, 81
MM, 215, 1, 8
MM, 211, 3, 8
MM, 207, 3, 8
MM, 204, 4, 8
MM, 200, 4, 8
MM, 190, 5, 7
MM, 186, 6, 8
MM, 184, 6, 9
MM, 182, 7, 7
MM, 180, 8, 8
