********************************************************************************
LOGGING TIME: 20181030_000811
CLIENT IP: 10.112.1.12
USERNAME: user
OS: Windows 8.1
ARCHITECTURE: amd64
VERSION: 6.3
RESOLUTION: 1366.0 768.0
********************************************************************************
MP, 1, 1541893259281
MR, 1, 115
MC, 1, 0
MM, 666, 752, 32
MM, 666, 752, 195
MM, 665, 751, 22
MM, 665, 751, 40
MM, 664, 751, 130
MM, 663, 749, 8
MM, 662, 748, 8
MM, 660, 746, 8
MM, 658, 744, 8
MM, 656, 742, 8
MM, 653, 740, 8
MM, 649, 737, 8
MM, 646, 734, 6
MM, 641, 729, 8
MM, 636, 724, 8
MM, 629, 718, 8
MM, 621, 711, 8
MM, 613, 703, 8
MM, 606, 695, 8
MM, 597, 684, 6
MM, 586, 670, 8
MM, 574, 655, 11
MM, 561, 637, 5
MM, 548, 615, 8
MM, 536, 594, 8
MM, 524, 573, 8
MM, 511, 548, 8
MM, 500, 521, 6
MM, 488, 490, 8
MM, 476, 455, 8
MM, 467, 422, 8
MM, 458, 388, 8
MM, 451, 354, 8
MM, 443, 322, 8
MM, 438, 290, 8
MM, 433, 260, 6
MM, 432, 234, 8
MM, 429, 211, 8
MM, 428, 191, 8
MM, 427, 177, 8
MM, 426, 166, 8
MM, 426, 156, 8
MM, 426, 149, 8
MM, 426, 141, 6
MM, 426, 136, 8
MM, 426, 132, 8
MM, 426, 130, 8
MM, 426, 128, 8
MM, 426, 128, 8
MM, 426, 127, 8
MM, 426, 127, 31675
MM, 424, 130, 8
MM, 422, 137, 8
MM, 418, 144, 6
MM, 413, 155, 8
MM, 408, 164, 8
MM, 403, 172, 8
MM, 397, 182, 8
MM, 393, 190, 8
MM, 389, 196, 8
MM, 386, 203, 6
MM, 382, 210, 8
MM, 380, 218, 8
MM, 376, 225, 8
MM, 373, 233, 9
MM, 370, 240, 8
MM, 368, 247, 8
MM, 364, 254, 8
MM, 361, 262, 8
MM, 357, 270, 6
MM, 354, 278, 8
MM, 350, 287, 8
MM, 347, 294, 8
MM, 343, 301, 8
MM, 341, 308, 8
MM, 337, 316, 8
MM, 334, 324, 6
MM, 328, 333, 8
MM, 325, 340, 8
MM, 320, 349, 8
MM, 313, 358, 8
MM, 308, 368, 8
MM, 303, 376, 8
MM, 297, 383, 8
MM, 293, 390, 6
MM, 290, 397, 8
MM, 286, 404, 8
MM, 284, 410, 8
MM, 282, 417, 8
MM, 280, 423, 8
MM, 279, 428, 8
MM, 278, 433, 8
MM, 277, 437, 6
MM, 277, 441, 16
MM, 277, 443, 8
MM, 277, 444, 8
MM, 277, 445, 8
MM, 277, 446, 8
MM, 277, 447, 8
MM, 277, 448, 6
MM, 279, 452, 16
MM, 279, 454, 8
MM, 280, 456, 8
MM, 280, 458, 8
MM, 281, 460, 8
MM, 282, 461, 8
MM, 283, 462, 6
MM, 284, 464, 8
MM, 285, 466, 8
MM, 287, 469, 8
MM, 288, 470, 8
MM, 289, 472, 8
MM, 291, 474, 8
MM, 292, 475, 6
MM, 293, 477, 8
MM, 294, 479, 8
MM, 295, 480, 8
MM, 297, 482, 8
MM, 298, 484, 8
MM, 300, 485, 8
MM, 301, 487, 8
MM, 303, 489, 6
MM, 304, 491, 8
MM, 305, 493, 8
MM, 306, 494, 8
MM, 307, 497, 8
MM, 310, 500, 8
MM, 312, 504, 8
MM, 314, 506, 8
MM, 316, 509, 6
MM, 318, 514, 8
MM, 320, 518, 8
MM, 321, 523, 8
MM, 323, 527, 8
MM, 325, 531, 8
