**********************************
LOGGING TIME: 20161112_142654
CLIENT IP: 10.105.74.162
USERNAME: V.Uday
OS: Windows 8
*********************Neutral database**********************************
MM, 64, 2, 1477468750661
MM, 62, 3, 8
MM, 61, 3, 55
MM, 60, 3, 8
MM, 58, 3, 8
MM, 58, 2, 8
MM, 56, 1, 7
MM, 54, 1, 9
MM, 52, 0, 9
MM, 51, 14, 197
MM, 48, 10, 8
MM, 45, 7, 8
MM, 42, 5, 10
MM, 41, 3, 8
MM, 39, 1, 8
MM, 39, 0, 133
MM, 21, 1, 152
MM, 20, 2, 8
MM, 18, 3, 8
MM, 16, 4, 19
MM, 15, 5, 8
MM, 14, 7, 8
MC, 1, 815
MM, 14, 8, 570
MM, 15, 11, 8
MM, 21, 15, 7
MM, 129, 0, 89
MM, 130, 1, 8
MM, 132, 2, 7
MM, 134, 2, 7
MM, 137, 2, 8
MM, 138, 2, 8
MM, 140, 2, 8
MM, 141, 2, 8
MM, 142, 3, 146
MM, 142, 5, 222
MM, 143, 6, 8
MM, 144, 8, 9
MM, 144, 9, 8
MM, 145, 9, 145
MM, 145, 10, 5
MM, 146, 11, 8
MM, 147, 12, 10
MM, 148, 13, 32
MM, 148, 14, 8
MM, 149, 15, 112
MM, 150, 15, 8
MM, 151, 15, 8
MM, 152, 15, 57
MM, 153, 15, 8
MM, 154, 15, 8
MM, 157, 15, 8
MM, 160, 15, 8
MM, 165, 15, 8
MM, 171, 15, 4
MM, 2, 15, 20
MM, 12, 15, 4
MM, 18, 15, 8
MM, 27, 15, 8
MM, 30, 15, 8
MM, 34, 13, 12
MM, 36, 12, 8
MM, 38, 12, 8
MM, 39, 12, 7
MM, 40, 10, 7
MM, 41, 10, 8
MM, 42, 9, 8
MM, 43, 9, 298
MM, 43, 10, 14
MM, 41, 13, 6
MM, 37, 16, 8
MM, 34, 19, 8
MM, 30, 24, 12
MM, 11, 1, 31
MM, 8, 7, 8
MM, 7, 14, 8
MM, 6, 22, 8
MM, 199, 50, 113
MM, 4, 17, 16
MM, 9, 10, 4
MM, 31, 15, 16
MM, 36, 29, 8
MM, 42, 21, 267
MM, 40, 11, 8
MM, 38, 0, 8
MM, 19, 23, 14
MM, 14, 15, 8
MM, 10, 7, 10
MM, 7, 3, 8
MM, 14, 31, 65
MM, 14, 30, 8
MM, 15, 30, 8
MM, 15, 29, 8
MM, 17, 28, 4
MM, 19, 28, 8
MM, 21, 24, 8
MM, 23, 23, 8
MM, 28, 19, 8
MM, 32, 15, 8
MM, 36, 11, 11
MM, 40, 7, 6
MM, 42, 3, 9
MM, 43, 25, 182
MM, 42, 25, 8
MM, 41, 25, 8
MM, 36, 24, 11
MM, 34, 23, 9
MM, 31, 23, 4
MM, 29, 22, 8
MM, 27, 21, 11
MM, 25, 21, 8
MM, 25, 20, 16
MM, 24, 19, 8
MM, 23, 19, 16
MM, 22, 18, 16
MM, 20, 17, 9
MM, 19, 17, 16
MC, 1, 199
MM, 18, 16, 21
MM, 17, 16, 19
MM, 12, 16, 5
MM, 4, 17, 11
MM, 41, 18, 7
MM, 27, 19, 8
MM, 10, 23, 8
MM, 26, 10, 32
MM, 7, 16, 8
MM, 38, 20, 8
MM, 24, 25, 8
MM, 15, 29, 8
MM, 7, 31, 265
MM, 9, 30, 8
MM, 13, 28, 8
MM, 14, 26, 8
MM, 18, 23, 8
MM, 22, 22, 8
MM, 24, 21, 8
MM, 25, 20, 6
MM, 27, 19, 130
MC, 1, 137
MM, 25, 19, 47
MM, 18, 19, 8
MM, 12, 19, 8
MM, 5, 19, 9
MM, 41, 19, 12
MM, 36, 19, 8
MM, 32, 19, 11
MM, 27, 19, 6
MM, 22, 19, 8
MM, 18, 19, 8
MM, 13, 19, 8
MM, 8, 20, 8
MM, 5, 20, 11
MM, 2, 21, 7
MM, 41, 23, 24
MM, 37, 25, 8
MM, 35, 25, 9
MM, 33, 25, 8
MM, 30, 25, 6
MM, 29, 25, 96
MM, 26, 25, 10
MM, 25, 25, 8
MM, 25, 24, 4
MM, 24, 24, 8
MC, 1, 228
MM, 24, 23, 15
