********************************************************************************
LOGGING TIME: 20161113_174924
CLIENT IP: 10.109.49.17
USERNAME: prudhvi
OS: Windows 8
**********************************Emotional database********************************************************************************
MM, 635, 697, 1477468750586
MM, 636, 695, 11
MM, 637, 693, 13
MM, 638, 691, 13
MM, 639, 689, 13
MM, 639, 687, 12
MM, 639, 684, 13
MM, 640, 679, 11
MM, 641, 676, 13
MM, 641, 671, 13
MM, 641, 668, 12
MM, 642, 664, 13
MM, 643, 660, 13
MM, 643, 655, 12
MM, 645, 649, 12
MM, 645, 643, 13
MM, 645, 638, 12
MM, 645, 635, 12
MM, 646, 633, 13
MM, 647, 630, 12
MM, 647, 629, 13
MM, 648, 627, 12
MM, 648, 626, 12
MM, 648, 625, 13
MM, 648, 624, 13
MM, 648, 623, 12
MM, 648, 622, 37
MM, 918, 234, 195191
MM, 640, 6, 12
MM, 633, 6, 12
MM, 629, 6, 13
MM, 625, 6, 13
MM, 622, 6, 11
MM, 620, 6, 13
MM, 620, 5, 12
MM, 619, 5, 200
MM, 615, 4, 13
MM, 704, 80, 1487
MM, 642, 151, 13
MM, 631, 165, 12
MM, 621, 189, 12
MM, 614, 203, 13
MM, 610, 213, 13
MM, 606, 220, 12
MM, 336, 3, 12
MM, 333, 14, 13
MM, 331, 19, 12
MM, 331, 21, 13
MM, 331, 22, 188
MM, 329, 24, 12
MM, 327, 29, 13
MM, 323, 37, 13
MM, 320, 43, 11
MM, 318, 48, 13
MM, 318, 50, 13
MM, 317, 51, 12
MM, 317, 52, 12
MM, 316, 55, 65724
MM, 313, 61, 13
MM, 306, 75, 12
MM, 564, 323, 12
MM, 560, 332, 13
MM, 558, 338, 12
MM, 556, 344, 12
MM, 555, 348, 13
MM, 554, 353, 13
MM, 289, 1, 12
MM, 289, 4, 13
MM, 289, 7, 12
MM, 289, 10, 12
MM, 288, 12, 13
MM, 287, 14, 12
MM, 286, 16, 13
MC, 1, 350
MM, 285, 16, 601
MM, 285, 17, 25
MM, 285, 19, 12
MM, 284, 24, 12
MM, 284, 32, 13
MM, 284, 40, 12
MM, 284, 46, 13
MM, 285, 52, 12
MM, 288, 58, 14
MM, 293, 69, 11
MM, 299, 79, 13
MM, 303, 85, 12
MM, 305, 89, 12
MM, 572, 448, 13
MM, 574, 451, 13
MM, 576, 455, 12
MM, 578, 458, 13
MM, 579, 461, 12
MM, 580, 463, 13
MM, 581, 463, 200
MM, 583, 464, 13
MM, 23, 1, 12
MM, 28, 5, 12
MM, 0, 13, 13
MM, 16, 23, 12
MM, 25, 26, 13
MM, 28, 28, 12
MM, 31, 30, 21
MM, 636, 497, 4
MM, 637, 497, 13
MM, 639, 499, 12
MM, 643, 502, 12
MM, 5, 6, 13
MM, 12, 13, 12
MM, 17, 18, 13
MM, 19, 19, 13
MM, 20, 20, 12
MM, 22, 21, 12
MM, 22, 22, 13
MM, 23, 22, 12
MM, 23, 23, 26
MM, 24, 23, 49
MM, 25, 23, 26
MM, 27, 25, 12
MM, 32, 27, 12
MM, 683, 533, 13
MM, 689, 536, 13
MM, 693, 538, 12
MM, 16, 3, 13
MM, 18, 4, 12
MM, 19, 6, 12
MM, 19, 7, 13
MM, 20, 8, 12
MM, 20, 9, 13
MM, 21, 9, 12
MM, 21, 10, 12
MM, 22, 11, 51
MM, 23, 12, 13
MM, 28, 15, 12
MM, 34, 19, 12
MM, 716, 561, 13
MM, 719, 565, 12
MM, 720, 566, 13
MM, 720, 567, 12
MP, 1, 75
MR, 1, 137
MC, 1, 0
MM, 719, 567, 75
MM, 718, 566, 13
MM, 716, 565, 25
MM, 716, 564, 12
MM, 715, 564, 13
MM, 714, 563, 12
MM, 34, 24, 12
MM, 34, 23, 12
MM, 33, 22, 13
MM, 32, 21, 25
MM, 32, 20, 37
MM, 31, 20, 26
MM, 31, 19, 24
MM, 30, 19, 25
MC, 1, 187
MM, 28, 19, 76
MM, 23, 18, 12
MM, 13, 17, 13
MM, 2, 7, 12
MM, 3, 29, 13
MM, 24, 19, 13
MM, 9, 17, 12
MM, 13, 13, 12
MM, 32, 12, 13
MM, 16, 12, 12
MM, 393, 514, 12
MM, 31, 12, 13
MM, 24, 12, 12
MM, 20, 12, 13
MM, 17, 11, 12
MM, 15, 11, 12
MM, 13, 10, 13
MM, 12, 10, 13
MM, 12, 11, 275
MM, 12, 12, 13
MM, 12, 14, 12
MM, 12, 17, 12
MM, 11, 22, 13
MM, 11, 24, 13
MM, 11, 25, 12
MM, 11, 26, 12
MM, 11, 27, 13
