**********************************
LOGGING TIME: 20161106_105009
CLIENT IP: 10.146.230.155
USERNAME: Elon Musk
OS: Windows 10
*********************Neutral database**********************************
MM, 68, 25, 1477468750806
MM, 68, 20, 11
MM, 68, 16, 8
MM, 68, 14, 8
MM, 68, 13, 8
MM, 68, 12, 5
MM, 69, 12, 51
MM, 70, 12, 8
MM, 71, 12, 8
MM, 73, 12, 8
MM, 75, 12, 8
MM, 78, 13, 16
MM, 81, 15, 16
MM, 83, 15, 8
MM, 84, 15, 8
MM, 85, 15, 8
MM, 85, 14, 40
MM, 85, 13, 8
MM, 85, 10, 8
MM, 72, 18, 24
MM, 0, 16, 482
MM, 1, 16, 16
MM, 2, 16, 16
MM, 3, 16, 16
MM, 3, 15, 24
MM, 4, 14, 16
MM, 5, 14, 8
MM, 5, 13, 16
MM, 6, 13, 8
MM, 7, 12, 8
MM, 8, 12, 8
MM, 9, 12, 16
MM, 10, 12, 8
MM, 11, 12, 8
MM, 12, 12, 32
MM, 12, 11, 16
MM, 12, 10, 16
MM, 12, 9, 8
MC, 1, 399
MM, 12, 10, 371
MM, 12, 11, 24
MM, 12, 12, 24
MM, 12, 13, 8
MM, 11, 16, 16
MM, 65, 0, 112
MM, 62, 4, 8
MM, 59, 10, 16
MM, 57, 12, 8
MM, 56, 14, 8
MM, 54, 17, 16
MM, 53, 18, 8
MM, 53, 19, 8
MM, 52, 19, 13
MM, 49, 21, 51
MM, 49, 22, 8
MM, 48, 22, 136
MM, 48, 23, 16
MM, 48, 24, 58
MM, 48, 23, 160
MM, 48, 22, 16
MM, 49, 21, 8
MM, 49, 20, 8
MM, 50, 20, 8
MM, 50, 19, 6
MM, 50, 17, 10
MM, 51, 17, 8
MM, 53, 14, 14
MM, 53, 13, 10
MM, 53, 11, 8
MM, 54, 9, 8
MM, 55, 8, 16
MM, 55, 6, 8
MM, 56, 5, 24
MC, 1, 144
MM, 60, 5, 1700
MM, 151, 29, 40
MM, 87, 11, 200
MM, 90, 24, 8
MM, 94, 45, 16
MM, 95, 50, 8
MM, 97, 62, 8
MM, 36, 3, 248
MM, 30, 9, 8
MM, 20, 20, 16
MM, 16, 23, 8
MM, 10, 28, 8
MM, 6, 30, 8
MM, 37, 31, 88
MM, 36, 30, 16
MM, 35, 30, 8
MM, 34, 30, 8
MM, 32, 29, 16
MM, 30, 29, 8
MM, 28, 28, 8
MM, 26, 28, 8
MM, 22, 27, 16
MM, 21, 27, 8
MM, 19, 27, 8
MM, 18, 26, 16
MM, 17, 26, 8
MM, 18, 26, 80
MM, 19, 26, 33
MM, 20, 26, 15
MM, 21, 27, 40
MM, 22, 27, 8
MM, 22, 28, 10
MM, 23, 29, 8
MM, 24, 30, 14
MM, 6, 1, 562
MM, 29, 7, 16
MM, 34, 10, 7
MM, 42, 12, 9
MM, 6, 22, 16
MM, 15, 26, 16
MM, 23, 31, 16
MM, 19, 0, 213
MM, 19, 1, 11
MM, 15, 5, 18
MM, 11, 7, 6
MM, 5, 11, 16
MM, 1, 13, 10
MM, 42, 17, 22
MM, 41, 18, 10
MM, 37, 19, 14
MM, 36, 19, 23
MM, 35, 19, 11
MM, 34, 19, 64
MM, 33, 19, 32
MM, 32, 19, 8
MM, 31, 19, 16
MM, 30, 19, 8
MM, 29, 19, 8
MM, 28, 19, 32
MM, 27, 19, 24
MM, 26, 19, 16
MM, 25, 19, 40
MM, 24, 19, 16
MC, 1, 160
MM, 19, 19, 200
MM, 12, 19, 8
MM, 3, 19, 8
MM, 40, 19, 16
MM, 22, 19, 24
MM, 17, 19, 8
MM, 10, 19, 16
MM, 8, 19, 8
MM, 5, 19, 16
MM, 3, 19, 16
MM, 0, 19, 8
MM, 41, 19, 26
MM, 28, 19, 32
MM, 23, 19, 14
MM, 22, 19, 8
MM, 21, 19, 8
MM, 19, 19, 10
MM, 17, 19, 14
MM, 16, 19, 8
MM, 13, 19, 10
MM, 10, 19, 8
MM, 1, 19, 14
MM, 42, 18, 18
MM, 37, 18, 8
MM, 30, 16, 14
MM, 27, 16, 10
MM, 24, 15, 16
MM, 22, 14, 14
MM, 20, 13, 18
MM, 19, 13, 8
MM, 18, 13, 8
MM, 13, 12, 16
MM, 6, 9, 24
MM, 42, 4, 24
MM, 30, 30, 32
MM, 14, 22, 24
MM, 5, 20, 8
MM, 2, 19, 8
MM, 1, 14, 256
MM, 3, 14, 16
MM, 4, 14, 8
MM, 5, 14, 16
MM, 6, 14, 16
MM, 7, 14, 24
MM, 8, 14, 40
MM, 9, 14, 32
MM, 10, 14, 24
MC, 1, 192
MM, 11, 14, 80
MM, 18, 14, 10
MM, 23, 14, 8
MM, 35, 14, 14
MM, 42, 14, 18
MM, 2, 14, 14
MM, 7, 14, 8
MM, 9, 14, 10
MM, 13, 14, 8
MM, 14, 14, 11
MM, 15, 14, 13
MM, 18, 14, 8
MM, 19, 14, 22
MM, 22, 14, 10
MM, 28, 14, 16
MM, 37, 14, 8
MM, 9, 14, 16
MM, 35, 14, 16
MM, 13, 14, 16
MM, 20, 14, 8
MM, 41, 14, 16
MM, 1, 14, 16
MM, 10, 14, 16
