**********************************
LOGGING TIME: 20161113_100934
CLIENT IP: 127.0.0.1
USERNAME: Elon Musk
OS: Windows 10
*********************Neutral database**********************************
MM, 152, 30, 1477468751484
MM, 152, 29, 0
MM, 149, 24, 16
MM, 146, 20, 0
MM, 144, 13, 16
MM, 139, 5, 0
MM, 125, 25, 31
MM, 120, 17, 0
MM, 116, 9, 20
MM, 111, 3, 2
MM, 19, 16, 132
MM, 17, 13, 16
MM, 14, 8, 0
MM, 12, 5, 15
MM, 9, 1, 0
MM, 4, 0, 285
MM, 4, 1, 16
MM, 4, 2, 15
MM, 4, 3, 0
MM, 4, 4, 22
MM, 4, 5, 32
MC, 1, 231
MM, 4, 7, 238
MM, 3, 13, 0
MM, 2, 15, 15
MM, 62, 1, 47
MM, 62, 4, 16
MM, 61, 6, 0
MM, 61, 8, 20
MM, 61, 9, 2
MM, 60, 10, 16
MM, 59, 10, 31
MM, 58, 10, 100
MC, 1, 200
MM, 61, 10, 232
MM, 65, 10, 21
MM, 71, 12, 1
MM, 79, 15, 0
MM, 86, 16, 16
MM, 95, 19, 0
MM, 104, 22, 15
MM, 113, 25, 16
MM, 157, 0, 53
MM, 163, 5, 0
MM, 165, 7, 16
MM, 173, 17, 15
MM, 176, 23, 0
MM, 68, 9, 462
MM, 75, 20, 10
MM, 91, 48, 14
MM, 17, 3, 16
MM, 42, 0, 66
MM, 43, 2, 8
MM, 1, 11, 48
MM, 4, 16, 16
MM, 6, 18, 8
MM, 8, 19, 8
MM, 10, 20, 8
MM, 12, 24, 16
MM, 16, 27, 16
MM, 17, 27, 8
MM, 18, 28, 16
MM, 19, 29, 8
MM, 20, 30, 16
MM, 18, 2, 56
MM, 20, 5, 8
MM, 22, 11, 12
MM, 23, 12, 0
MM, 24, 14, 16
MM, 24, 15, 0
MM, 24, 16, 15
MM, 24, 15, 47
MM, 24, 14, 22
MM, 23, 14, 0
MM, 22, 14, 16
MM, 22, 13, 15
MC, 1, 268
MM, 19, 12, 192
MM, 13, 11, 0
MM, 3, 7, 16
MM, 35, 2, 16
MM, 42, 31, 21
MM, 18, 29, 15
MM, 42, 29, 31
MM, 34, 29, 0
MM, 20, 29, 16
MM, 14, 29, 22
MM, 5, 29, 16
MM, 2, 29, 0
MM, 41, 29, 31
MM, 38, 28, 0
MM, 36, 27, 16
MM, 31, 26, 15
MM, 29, 25, 0
MM, 26, 23, 22
MM, 24, 23, 0
MM, 23, 23, 16
MM, 23, 22, 16
MM, 22, 21, 15
MM, 22, 20, 16
MM, 22, 19, 38
MM, 22, 18, 15
MM, 22, 17, 16
MM, 22, 16, 16
MM, 22, 15, 15
MC, 1, 221
MM, 27, 15, 201
MM, 32, 15, 0
MM, 39, 15, 22
MM, 10, 15, 15
MM, 23, 15, 0
MM, 37, 15, 16
MM, 2, 15, 0
MM, 34, 15, 16
MM, 11, 15, 15
MM, 0, 18, 16
MM, 30, 21, 19
MM, 5, 24, 3
MM, 25, 25, 16
MM, 36, 25, 15
MM, 3, 25, 16
MM, 8, 25, 0
MM, 12, 25, 16
MM, 15, 25, 0
MM, 19, 25, 15
MM, 20, 25, 22
MM, 21, 25, 0
MM, 22, 25, 32
MM, 23, 25, 15
MM, 24, 25, 0
MM, 26, 25, 16
MM, 28, 24, 0
MM, 32, 22, 15
MM, 35, 21, 0
MM, 43, 19, 23
MM, 5, 16, 15
MM, 7, 15, 0
MM, 11, 14, 16
MM, 13, 13, 0
MM, 16, 12, 15
MM, 22, 10, 16
MM, 26, 10, 0
MM, 31, 8, 16
MM, 35, 7, 0
MM, 39, 6, 21
MM, 2, 4, 16
MM, 13, 3, 16
MM, 16, 2, 0
MM, 22, 1, 15
MM, 9, 31, 54
MM, 10, 30, 16
MM, 14, 29, 21
MM, 17, 27, 3
MM, 21, 25, 16
MM, 22, 24, 16
MM, 23, 23, 22
MM, 24, 21, 7
MM, 24, 20, 15
MC, 1, 216
MM, 23, 20, 233
MM, 16, 18, 0
