********************************************************************************
LOGGING TIME: 20180907_235518
CLIENT IP: 10.117.7.133
USERNAME: Avadh Kumar Gupta
OS: Windows 10
ARCHITECTURE: amd64
VERSION: 10.0
RESOLUTION: 1920.0 1080.0
********************************************************************************
MM, 965, 544, 1537598295518
MM, 979, 559, 8
MM, 991, 574, 8
MM, 1000, 586, 8
MM, 1007, 597, 8
MM, 1010, 603, 8
MM, 1022, 616, 8
MM, 1028, 623, 8
MM, 1035, 632, 8
MM, 1046, 647, 8
MM, 1050, 654, 8
MM, 1058, 665, 8
MM, 1061, 671, 4
MM, 1065, 680, 8
MM, 1070, 689, 8
MM, 1073, 696, 8
MM, 1077, 710, 8
MM, 1078, 715, 8
MM, 1082, 723, 8
MM, 1083, 726, 8
MM, 1085, 732, 8
MM, 1086, 735, 9
MM, 1088, 741, 8
MM, 1089, 744, 12
MM, 1090, 748, 4
MM, 1092, 752, 8
MM, 1093, 755, 8
MM, 1093, 758, 8
MM, 1094, 760, 8
MM, 1095, 763, 8
MM, 1096, 770, 8
MM, 1098, 760, 634
MM, 1116, 713, 8
MM, 1146, 611, 8
MM, 1149, 606, 8
MM, 1193, 508, 8
MM, 1197, 499, 8
MM, 1217, 466, 8
MM, 1265, 363, 8
MM, 1267, 357, 8
MM, 1286, 321, 8
MM, 1316, 259, 8
MM, 1324, 245, 8
MM, 1331, 231, 4
MM, 1344, 207, 8
MM, 1353, 195, 8
MM, 1360, 181, 8
MM, 1361, 179, 8
MM, 1373, 171, 413
MM, 1396, 156, 8
MM, 1413, 147, 8
MM, 1428, 140, 8
MM, 1444, 129, 8
MM, 1474, 111, 8
MM, 1489, 102, 8
MM, 1502, 95, 8
MM, 1511, 89, 8
MM, 1522, 83, 8
MM, 1533, 77, 9
MM, 1547, 70, 8
MM, 1552, 68, 8
MM, 1561, 66, 8
MM, 1570, 63, 8
MM, 1581, 58, 8
MM, 1584, 57, 8
MM, 1593, 54, 8
MM, 1597, 53, 8
MM, 1604, 52, 8
MM, 1608, 50, 8
MM, 1610, 48, 4
MM, 1618, 46, 8
MM, 1620, 45, 8
MM, 1602, 43, 3864
MM, 1589, 43, 8
MM, 1577, 43, 8
MM, 1561, 41, 8
MM, 1549, 41, 8
MM, 1532, 40, 8
MM, 1524, 40, 8
MM, 1518, 39, 8
MM, 1511, 38, 8
MM, 1509, 38, 8
MM, 1506, 37, 8
MM, 1501, 36, 8
MM, 1499, 36, 4
MM, 1496, 34, 8
MM, 1494, 33, 8
MM, 1492, 32, 8
MM, 1489, 30, 8
MM, 1485, 28, 8
MM, 1480, 22, 8
MM, 1479, 19, 8
MM, 1478, 19, 8
MM, 1475, 17, 8
MM, 1474, 15, 8
MM, 1472, 12, 8
MM, 1471, 12, 8
MM, 1469, 9, 8
MM, 1468, 8, 8
MM, 1467, 7, 8
MM, 1466, 6, 8
MM, 1464, 1, 8
MM, 1463, 0, 8
MM, 1463, -1, 8
MM, 1462, -1, 8
MM, 1461, 0, 8
MM, 1461, -2, 24
MM, 1461, -1, 40
MM, 1461, -1, 8
MM, 1465, -4, 8
MM, 1476, -7, 8
MM, 1485, -4, 8
MM, 1492, -2, 8
MM, 1503, -4, 8
MM, 1508, 0, 8
MM, 1516, 0, 8
MM, 1523, 0, 8
MM, 1527, 0, 8
MM, 1532, 0, 4
MM, 1534, 1, 8
MM, 1536, 1, 8
MM, 1540, 2, 8
MM, 1541, 2, 8
MM, 1542, 2, 8
MM, 1544, 3, 8
MM, 1545, 3, 8
MM, 1546, 4, 8
MM, 1548, 5, 8
MM, 1549, 5, 8
MM, 1550, 5, 8
MM, 1551, 5, 8
MM, 1551, 5, 8
MM, 1552, 6, 8
MM, 1553, 6, 8
MM, 1554, 6, 8
MM, 1554, 6, 8
MM, 1556, 7, 8
MM, 1557, 8, 8
MM, 1557, 9, 81
MM, 1558, 10, 16
MM, 1559, 10, 8
MM, 1559, 11, 16
MM, 1560, 11, 8
MM, 1561, 12, 8
MM, 1562, 13, 8
MM, 1563, 13, 8
MM, 1563, 14, 8
MM, 1563, 16, 4
MM, 1563, 16, 8
MP, 1, 532
MR, 1, 216
MC, 1, 0
MP, 1, 669
MR, 1, 218
MC, 1, 0
MM, 1509, 506, 5220
MM, 1509, 551, 8
MM, 1509, 561, 8
MM, 1509, 571, 8
MM, 1509, 579, 8
MM, 1509, 596, 8
MM, 1509, 606, 8
MM, 1509, 619, 8
MM, 1510, 629, 8
MM, 1510, 638, 8
MM, 1511, 643, 8
MM, 1513, 655, 8
MM, 1514, 668, 8
MM, 1515, 677, 8
MM, 1516, 682, 8
MM, 1519, 690, 8
MM, 1519, 693, 8
MM, 1519, 696, 4
MM, 1520, 700, 8
MM, 1521, 703, 8
MM, 1521, 705, 8
MM, 1521, 708, 8
MM, 1522, 711, 8
MM, 1521, 703, 2007
MM, 1517, 692, 0
MM, 1512, 682, 1
MM, 1508, 668, 6
MM, 1504, 656, 8
MM, 1501, 645, 7
MM, 1499, 644, 9
MM, 1497, 633, 7
MM, 1495, 627, 8
MM, 1492, 617, 8
MM, 1491, 612, 8
MM, 1490, 605, 8
MM, 1488, 602, 8
MM, 1487, 598, 8
MM, 1486, 594, 7
MM, 1486, 592, 8
MM, 1486, 591, 8
MM, 1483, 578, 1092
MM, 1480, 557, 8
MM, 1477, 531, 8
MM, 1474, 516, 8
MM, 1471, 503, 8
MM, 1468, 481, 8
MM, 1466, 453, 8
MM, 1465, 437, 8
MM, 1465, 425, 8
MM, 1465, 412, 8
MM, 1465, 389, 8
MM, 1465, 365, 7
MM, 1465, 353, 8
MM, 1465, 346, 8
MM, 1466, 334, 8
MM, 1468, 324, 8
MM, 1472, 311, 8
MM, 1473, 302, 8
MM, 1474, 297, 8
MM, 1474, 291, 8
MM, 1474, 289, 7
MM, 1474, 286, 8
MM, 1474, 284, 8
